









15.555 7340.22535667247
15.566 7333.67572414294
15.577 7389.40676545637
15.588 7347.79340906474
15.599 7371.07769336924
15.61 7308.69736235654
15.621 7271.38796853543
15.632 7280.0288424665
15.643 7334.83347637489
15.654 7375.24625526071
15.665 7326.30799987644
15.676 7212.04754554417
15.687 7259.37214202306
15.698 7191.99694206126
15.709 7177.67520808351
15.72 7147.83855977396
15.731 7334.3883856292
15.742 7149.11953258088
15.753 7105.68745823867
15.764 7078.29217902568
15.775 7055.54587329358
15.786 7114.22075812662
15.797 7130.26450871285
15.808 7049.51649405336
15.819 6968.50355882195
15.83 7058.90186074595
15.841 6998.74452410253
15.852 6983.95040942702
15.863 7099.42876443975
15.874 7022.87186394186
15.885 6900.58828318117
15.896 7020.62324208683
15.907 7075.53264788266
15.918 6954.24847141819
15.929 6914.67912137338
15.94 6953.59893227141
15.951 7027.5169676508
15.962 6959.53908361815
15.973 6909.91209514636
15.984 6867.59505593921
15.995 6961.93435204713
16.006 6944.84497886167
16.017 6900.00037312649
16.028 6885.72397657851
16.039 6745.76554693146
16.05 6687.97973169177
16.061 6795.84684134879
16.072 6834.7290461606
16.083 6742.6212060671
16.094 6859.97529926448
16.105 6743.42605100496
16.116 6730.53077838594
16.127 6791.64262105183
16.138 6766.13589413707
16.149 6710.18324959069
16.16 6751.20029959307
16.171 6708.95028273745
16.182 6710.46202241612
16.193 6697.1624373868
16.204 6794.66210221775
16.215 6682.91510844382
16.226 6586.20325362345
16.237 6615.05844936152
16.248 6578.04239977759
16.259 6630.82978572973
16.27 6556.74647551273
16.281 6453.35645785955
16.292 6576.3321902815
16.303 6546.24841590303
16.314 6477.03910587138
16.325 6442.76477675149
16.336 6443.21584581123
16.347 6425.31129456896
16.358 6399.24194673714
16.369 6527.07318030909
16.38 6501.28931760293
16.391 6355.83847118791
16.402 6309.07434102724
16.413 6357.34192201257
16.424 6339.73474179897
16.435 6258.35646588013
16.446 6411.03154383666
16.457 6436.01776630728
16.468 6397.11796460937
16.479 6399.29099128013
16.49 6399.38538936146
16.501 6301.34876452966
16.512 6411.00054337894
16.523 6421.08357471714
16.534 6299.40975597263
16.545 6185.91383110116
16.556 6269.62639067859
16.567 6272.46803636231
16.578 6323.42913291564
16.589 6214.63280994601
16.6 6324.66120146147
16.611 6137.39817343708
16.622 6181.45484840332
16.633 6325.86311609372
16.644 6299.64206736071
16.655 6240.12235888824
16.666 6246.65744719068
16.677 6266.46383021936
16.688 6204.51851364991
16.699 6168.6773016179
16.71 6121.76092315556
16.721 6128.42193872777
16.732 6114.06060077004
16.743 6120.95230109835
16.754 6093.02899310553
16.765 6154.5307519876
16.776 6107.76106835766
16.787 6099.02677777933
